train_loss,val_loss
1.273363289871701498e-01,1.177769079804420471e-01
1.180801308817333584e-01,1.161480993032455444e-01
1.171684345851341930e-01,1.154314354062080383e-01
1.170116912021681166e-01,1.138502210378646851e-01
1.163747642465211701e-01,1.155244410037994385e-01
1.159591245706434598e-01,1.139141321182250977e-01
1.162146792091705155e-01,1.153678148984909058e-01
1.161955623301090951e-01,1.146937906742095947e-01
1.152760822463918672e-01,1.148749738931655884e-01
1.157853454351425171e-01,1.156090348958969116e-01
1.158998527184680605e-01,1.139729395508766174e-01
1.155288705119380255e-01,1.121314391493797302e-01
1.151782775090800376e-01,1.143571510910987854e-01
1.156322894686901970e-01,1.129133701324462891e-01
1.151680331677198410e-01,1.144008785486221313e-01
1.154391507583635845e-01,1.138187274336814880e-01
1.154882736780025315e-01,1.126498878002166748e-01
1.152666655403596363e-01,1.147280707955360413e-01
1.151010403064666038e-01,1.142985969781875610e-01
1.148615521551282354e-01,1.134673506021499634e-01
1.153314078433646112e-01,1.130133941769599915e-01
1.154429073686952939e-01,1.145333647727966309e-01
1.150566260157911830e-01,1.124977841973304749e-01
1.154892486692578740e-01,1.128304824233055115e-01
1.150912759066731877e-01,1.128214299678802490e-01
1.144769435265549917e-01,1.121069639921188354e-01
1.148302187384278722e-01,1.137894839048385620e-01
1.145465476783337350e-01,1.132892519235610962e-01
1.147398805176770287e-01,1.140145510435104370e-01
1.152268403244239292e-01,1.136127337813377380e-01
1.149520246932903972e-01,1.139019653201103210e-01
1.142999376687738600e-01,1.141291782259941101e-01
1.148585636444665742e-01,1.118271872401237488e-01
1.144700616046234465e-01,1.124508157372474670e-01
1.140477339978571286e-01,1.130336448550224304e-01
1.147434043663519421e-01,1.115719750523567200e-01
1.151139658220388245e-01,1.161449551582336426e-01
1.146479688446830764e-01,1.121491640806198120e-01
1.147334518393984537e-01,1.151413023471832275e-01
1.148236953411941180e-01,1.133834421634674072e-01
1.148490409056345668e-01,1.119167581200599670e-01
1.151166640360046373e-01,1.146949604153633118e-01
1.141183490830439129e-01,1.131535246968269348e-01
1.143217771831485929e-01,1.120497807860374451e-01
1.144779180349023290e-01,1.129390224814414978e-01
1.147129686066397924e-01,1.133698746562004089e-01
1.145140120276698370e-01,1.115346029400825500e-01
1.147451580122665071e-01,1.126833632588386536e-01
1.144512550284465108e-01,1.126090735197067261e-01
1.145268873208099003e-01,1.117709800601005554e-01
1.147506522635618892e-01,1.127869933843612671e-01
1.144870800414571066e-01,1.147089451551437378e-01
1.145048504350362067e-01,1.124314218759536743e-01
1.143482320562556886e-01,1.129928454756736755e-01
1.147711036933792977e-01,1.133089438080787659e-01
1.138914215068022456e-01,1.138715669512748718e-01
1.144197565261964450e-01,1.126552969217300415e-01
1.146485287420175719e-01,1.131331324577331543e-01
1.142931495689683552e-01,1.126639917492866516e-01
1.148055679406280866e-01,1.134214028716087341e-01
1.143201117024377489e-01,1.127126514911651611e-01
1.141213538746039119e-01,1.133435145020484924e-01
1.148653441557177801e-01,1.140041351318359375e-01
1.145938323741709786e-01,1.118709817528724670e-01
1.146280278486234150e-01,1.129406392574310303e-01
1.143883853046982341e-01,1.121209114789962769e-01
1.146324325904801988e-01,1.130443289875984192e-01
1.145502241259371834e-01,1.129679530858993530e-01
1.141146283458780303e-01,1.126258373260498047e-01
1.142054850028620810e-01,1.131912320852279663e-01
1.148775413080498076e-01,1.125923097133636475e-01
1.146051072412067051e-01,1.117564290761947632e-01
1.140489704493019285e-01,1.138298586010932922e-01
1.149997456620136943e-01,1.129729151725769043e-01
1.144759870927642836e-01,1.143532693386077881e-01
1.146339130484395619e-01,1.126312986016273499e-01
1.145673990939502368e-01,1.146365031599998474e-01
1.145329316043191548e-01,1.142852902412414551e-01
1.142055375018605490e-01,1.130612939596176147e-01
1.140071284715776095e-01,1.132586225867271423e-01
1.140066450806679482e-01,1.114902868866920471e-01
1.137968493556534844e-01,1.133658587932586670e-01
1.142023048467106228e-01,1.127727180719375610e-01
1.142135598455314288e-01,1.113815829157829285e-01
1.142752796963409090e-01,1.136396303772926331e-01
1.139271262757204223e-01,1.110910102725028992e-01
1.141841572329953813e-01,1.137087419629096985e-01
1.149707813919694371e-01,1.132598370313644409e-01
1.139486009875933376e-01,1.117791682481765747e-01
1.140850020779503732e-01,1.121817380189895630e-01
1.142691631146051240e-01,1.123266741633415222e-01
1.136483508679601850e-01,1.128152161836624146e-01
1.139863617028351178e-01,1.119272559881210327e-01
1.139120890034569650e-01,1.123123764991760254e-01
1.142462076688254280e-01,1.127299293875694275e-01
1.139951679441663923e-01,1.129881963133811951e-01
1.140664269526799474e-01,1.123049557209014893e-01
1.144433790059001393e-01,1.129260808229446411e-01
1.140836704246423888e-01,1.130590066313743591e-01
1.142479621425822878e-01,1.129455193877220154e-01
1.138767900842207470e-01,1.140044331550598145e-01
1.132182705871484923e-01,1.134157925844192505e-01
1.147151201687477279e-01,1.109790578484535217e-01
1.133929497251908031e-01,1.130773425102233887e-01
1.140667845115617418e-01,1.133746206760406494e-01
1.141044079429573421e-01,1.132793873548507690e-01
1.142595636623877087e-01,1.136552914977073669e-01
1.137035411817056141e-01,1.145976856350898743e-01
1.144607092633291578e-01,1.134494841098785400e-01
1.145260988700169125e-01,1.126459911465644836e-01
1.145060461842351551e-01,1.117997244000434875e-01
1.143809549372505202e-01,1.130792647600173950e-01
1.136270240639094958e-01,1.132343783974647522e-01
1.145881239876702928e-01,1.132718771696090698e-01
1.139962190279254217e-01,1.116091683506965637e-01
1.138609322132887597e-01,1.121330782771110535e-01
1.140704290182502217e-01,1.135598793625831604e-01
1.134624059001604762e-01,1.123967319726943970e-01
1.142917516882772794e-01,1.129676252603530884e-01
1.144201711372092867e-01,1.132683902978897095e-01
1.137646220762420640e-01,1.140226647257804871e-01
1.143784405042727742e-01,1.133785545825958252e-01
