train_loss,val_loss
1.656209727128346854e-01,1.581051349639892578e-01
1.459713156024614877e-01,1.419806480407714844e-01
1.354386508464813232e-01,1.329027712345123291e-01
1.312517157445351190e-01,1.393373161554336548e-01
1.341814423600832529e-01,1.376657038927078247e-01
1.304511800408363342e-01,1.314939856529235840e-01
1.335211905340353555e-01,1.296136826276779175e-01
1.316355702777703696e-01,1.327524334192276001e-01
1.327561599512895041e-01,1.249085515737533569e-01
1.296064990262190408e-01,1.347832381725311279e-01
1.293971749643484659e-01,1.378682255744934082e-01
1.320610195398330688e-01,1.368650645017623901e-01
1.299778204411268234e-01,1.368384063243865967e-01
1.303758782645066672e-01,1.319061815738677979e-01
1.301798063019911356e-01,1.355234384536743164e-01
1.301746275275945663e-01,1.323313117027282715e-01
1.291020754724740982e-01,1.354867666959762573e-01
1.271883894999822073e-01,1.323949843645095825e-01
1.346186250448226929e-01,1.288284212350845337e-01
1.304371990263462067e-01,1.299024373292922974e-01
1.291271367420752936e-01,1.294545680284500122e-01
1.304017069439093179e-01,1.226578280329704285e-01
1.290536976108948297e-01,1.265224367380142212e-01
1.288587227463722229e-01,1.323341578245162964e-01
1.304142791777849197e-01,1.319358497858047485e-01
1.279364669074614935e-01,1.288007050752639771e-01
1.299827800442775183e-01,1.290311366319656372e-01
1.294444048156341009e-01,1.297422051429748535e-01
1.284328376253446036e-01,1.281194090843200684e-01
1.290653906762599945e-01,1.356577277183532715e-01
1.296041185657183237e-01,1.353596001863479614e-01
1.313541680574417114e-01,1.328050047159194946e-01
1.303629210839668817e-01,1.270462423563003540e-01
1.288082816948493414e-01,1.352910548448562622e-01
1.294923325379689627e-01,1.274634897708892822e-01
1.299891043454408646e-01,1.321073323488235474e-01
1.285785213112831116e-01,1.310272514820098877e-01
1.277617514133453369e-01,1.273200213909149170e-01
1.292435148109992438e-01,1.279820799827575684e-01
1.297409019122520990e-01,1.260102391242980957e-01
1.311601791530847549e-01,1.309496313333511353e-01
1.285190439472595758e-01,1.291330903768539429e-01
1.277006442348162241e-01,1.313434392213821411e-01
1.287830813477436609e-01,1.327798664569854736e-01
1.297648120671510696e-01,1.287935972213745117e-01
1.292376766602198190e-01,1.300990581512451172e-01
1.262767172108093805e-01,1.329848915338516235e-01
1.293387909730275565e-01,1.266408115625381470e-01
1.274730339646339417e-01,1.356227397918701172e-01
1.284863290687402182e-01,1.267276257276535034e-01
1.271559000015258789e-01,1.270558834075927734e-01
1.275220029056072235e-01,1.313039511442184448e-01
1.303844532618919916e-01,1.289975941181182861e-01
1.303525685022274561e-01,1.280441284179687500e-01
1.293334575990835733e-01,1.354836672544479370e-01
1.297619168957074576e-01,1.288172304630279541e-01
1.287919636815786362e-01,1.321341246366500854e-01
1.262689853707949228e-01,1.368292123079299927e-01
1.279651001095771790e-01,1.382131278514862061e-01
1.281228338678677969e-01,1.307610571384429932e-01
1.305727368841568536e-01,1.303214728832244873e-01
1.289896921565135413e-01,1.327961683273315430e-01
1.303769256919622421e-01,1.320923864841461182e-01
1.279028250525394983e-01,1.306755393743515015e-01
1.284934716920057840e-01,1.247448101639747620e-01
1.300355705122152872e-01,1.254168450832366943e-01
1.276818333814541406e-01,1.310446858406066895e-01
1.292497540513674326e-01,1.263121515512466431e-01
1.282184813171625137e-01,1.338108628988265991e-01
1.279869265854358673e-01,1.336980313062667847e-01
1.298007598767677850e-01,1.280351132154464722e-01
1.260188451657692499e-01,1.274910867214202881e-01
1.296979412436485291e-01,1.283723115921020508e-01
1.273682564496994019e-01,1.326474249362945557e-01
1.295897650221983499e-01,1.269056200981140137e-01
1.292502178500095911e-01,1.324437558650970459e-01
1.313832054535547800e-01,1.358883231878280640e-01
1.307511789103349142e-01,1.303037852048873901e-01
1.289769522845745087e-01,1.294052451848983765e-01
1.272101271897554398e-01,1.318144798278808594e-01
1.279080019642909460e-01,1.264727413654327393e-01
1.282172078887621469e-01,1.312334686517715454e-01
1.285421730329593115e-01,1.327642500400543213e-01
1.265838413188854761e-01,1.278983205556869507e-01
1.286491832385460443e-01,1.305929124355316162e-01
1.288725597163041525e-01,1.316718608140945435e-01
1.278731878846883774e-01,1.326467245817184448e-01
1.274713246772686548e-01,1.315060555934906006e-01
1.286049447953701019e-01,1.234195828437805176e-01
1.281728812803824835e-01,1.306551247835159302e-01
1.298490539193153381e-01,1.259283274412155151e-01
1.277798724671204977e-01,1.254270374774932861e-01
1.286861567447582788e-01,1.291833668947219849e-01
1.276779944698015756e-01,1.308802962303161621e-01
1.290549157808224268e-01,1.326617747545242310e-01
1.270585053910811835e-01,1.312282383441925049e-01
1.277012942979733057e-01,1.314670294523239136e-01
1.292640070120493478e-01,1.314541697502136230e-01
1.272401356448729925e-01,1.298166960477828979e-01
1.298886630684137344e-01,1.318135559558868408e-01
1.277806404978036880e-01,1.325998902320861816e-01
1.292655058205127716e-01,1.323721259832382202e-01
1.287838189552227564e-01,1.346156299114227295e-01
1.277892185995976038e-01,1.316957175731658936e-01
1.278780164817968912e-01,1.275894194841384888e-01
1.293591658274332590e-01,1.315660327672958374e-01
1.275305238862832480e-01,1.305685192346572876e-01
1.295812968164682388e-01,1.303340047597885132e-01
1.280339900404214859e-01,1.339687108993530273e-01
1.275953091681003571e-01,1.260499209165573120e-01
1.293570231646299362e-01,1.268870532512664795e-01
1.276654383788506097e-01,1.273902356624603271e-01
1.294496407111485892e-01,1.300068348646163940e-01
1.274597396453221732e-01,1.304568201303482056e-01
1.290575005114078522e-01,1.295666694641113281e-01
1.275606105724970407e-01,1.235759928822517395e-01
1.280246569464603967e-01,1.301783025264739990e-01
1.278423213710387640e-01,1.290849000215530396e-01
1.283095609396696091e-01,1.325361877679824829e-01
1.268381029367446899e-01,1.309353411197662354e-01
1.296783480793237686e-01,1.342270821332931519e-01
1.260971426963806152e-01,1.331090331077575684e-01
1.265309248119592667e-01,1.305808722972869873e-01
1.310740336775779724e-01,1.297784596681594849e-01
1.280284275611241751e-01,1.286981701850891113e-01
1.266268379986286163e-01,1.344068497419357300e-01
1.262421309947967529e-01,1.278704404830932617e-01
1.286376509815454483e-01,1.256343275308609009e-01
1.277833444376786642e-01,1.290103495121002197e-01
1.282434475918610983e-01,1.324467062950134277e-01
1.285807316501935416e-01,1.285642385482788086e-01
1.294752061367034912e-01,1.331288218498229980e-01
1.273819506168365479e-01,1.256547570228576660e-01
1.261924952268600464e-01,1.297162175178527832e-01
1.292078165958324976e-01,1.323028951883316040e-01
1.284490240116914206e-01,1.255930960178375244e-01
1.273032408207654953e-01,1.354017853736877441e-01
1.269739295045534677e-01,1.299293190240859985e-01
1.287845099965731210e-01,1.294566243886947632e-01
1.290879150231679373e-01,1.262639760971069336e-01
1.278760246932506561e-01,1.277839988470077515e-01
1.274660304188728333e-01,1.314953863620758057e-01
1.273140385746955872e-01,1.275465339422225952e-01
1.287503335624933243e-01,1.267523765563964844e-01
1.271244175732135773e-01,1.265051066875457764e-01
1.285132691264152527e-01,1.259556561708450317e-01
1.262779800842205591e-01,1.298079937696456909e-01
1.251669246703386307e-01,1.365693956613540649e-01
1.294801874707142419e-01,1.328040957450866699e-01
1.284036890914042883e-01,1.294422745704650879e-01
1.266886790593465262e-01,1.289004385471343994e-01
1.277118908862272806e-01,1.300657689571380615e-01
1.276733707636594772e-01,1.324127167463302612e-01
1.257166552046934671e-01,1.320512741804122925e-01
1.269620272020498819e-01,1.255126893520355225e-01
1.258926180501779013e-01,1.293055862188339233e-01
1.269198302179574966e-01,1.253174990415573120e-01
1.276358260462681360e-01,1.277627050876617432e-01
1.274305830399195261e-01,1.245856657624244690e-01
1.284854300320148468e-01,1.303368061780929565e-01
1.291200499981641769e-01,1.269317567348480225e-01
1.264682554950316840e-01,1.289577037096023560e-01
1.271368308613697595e-01,1.314757168292999268e-01
1.271676799903313226e-01,1.273886412382125854e-01
1.268713697791099548e-01,1.289647370576858521e-01
1.293118509153524942e-01,1.269136369228363037e-01
1.268573633084694452e-01,1.302352249622344971e-01
1.267156271884838648e-01,1.328712105751037598e-01
1.253058152894178934e-01,1.285096257925033569e-01
1.283812473217646188e-01,1.285611987113952637e-01
1.281269608686367578e-01,1.278461366891860962e-01
1.266816177715857916e-01,1.223469674587249756e-01
1.262572817504405975e-01,1.258879899978637695e-01
1.277215785036484308e-01,1.277282983064651489e-01
1.301923077553510666e-01,1.281527876853942871e-01
1.299420005331436700e-01,1.302473545074462891e-01
1.286282893270254135e-01,1.294046938419342041e-01
1.268499772995710373e-01,1.289794594049453735e-01
1.285292686273654394e-01,1.309060603380203247e-01
1.263078482200702124e-01,1.288359761238098145e-01
1.264532313992579871e-01,1.296138018369674683e-01
1.264424677938222885e-01,1.275943368673324585e-01
1.268091710905233926e-01,1.270482242107391357e-01
1.298532274862130576e-01,1.265581846237182617e-01
1.291795615106821060e-01,1.236675828695297241e-01
1.270193072656790323e-01,1.282692849636077881e-01
1.253703602900107794e-01,1.315359920263290405e-01
1.272156437238057547e-01,1.341014355421066284e-01
1.250515437374512262e-01,1.211979836225509644e-01
1.276772723843654089e-01,1.253793239593505859e-01
1.290384903550148010e-01,1.257471889257431030e-01
1.289657906939586096e-01,1.288193017244338989e-01
1.282227014501889639e-01,1.265101730823516846e-01
1.260826761523882455e-01,1.215211302042007446e-01
1.277972913036743707e-01,1.303412914276123047e-01
1.251382852594057626e-01,1.320000886917114258e-01
1.285064617792765207e-01,1.303993314504623413e-01
1.262307707220315933e-01,1.354060918092727661e-01
1.276866520444552011e-01,1.351305246353149414e-01
1.274951777110497064e-01,1.216235756874084473e-01
1.282769391934076852e-01,1.233967095613479614e-01
1.259287105252345496e-01,1.238463968038558960e-01
1.277639244993527823e-01,1.286116689443588257e-01
1.278746960063775473e-01,1.249875202775001526e-01
1.263462764521439963e-01,1.257633119821548462e-01
1.264868397265672684e-01,1.279356479644775391e-01
1.270455171664555960e-01,1.300966590642929077e-01
1.265103469292322702e-01,1.278670877218246460e-01
1.297646146267652512e-01,1.259477287530899048e-01
1.275510725875695639e-01,1.303298771381378174e-01
1.281392481178045273e-01,1.321053355932235718e-01
1.272626121838887625e-01,1.247288584709167480e-01
1.276055679967006140e-01,1.305722445249557495e-01
1.291602974136670523e-01,1.301364004611968994e-01
1.282225927958885736e-01,1.295121610164642334e-01
1.262693367898464203e-01,1.335678994655609131e-01
1.272889909644921713e-01,1.317844837903976440e-01
1.299995593726634979e-01,1.291496306657791138e-01
1.296634450554847717e-01,1.307504326105117798e-01
1.274844966828823090e-01,1.286601573228836060e-01
1.299351962904135294e-01,1.273056119680404663e-01
1.277958353360494070e-01,1.268380135297775269e-01
1.286587032179037637e-01,1.306349486112594604e-01
1.273830911765495844e-01,1.318154335021972656e-01
1.276015931119521551e-01,1.323488354682922363e-01
1.271085701882839203e-01,1.368996649980545044e-01
1.266120628764232092e-01,1.286051720380783081e-01
1.308155146737893515e-01,1.237217113375663757e-01
1.286326336363951273e-01,1.214282363653182983e-01
1.282514960815509253e-01,1.352952122688293457e-01
1.262085214257240295e-01,1.320819556713104248e-01
1.274528857320547104e-01,1.300280988216400146e-01
1.256610645602146692e-01,1.308592706918716431e-01
1.282027798394362039e-01,1.284957826137542725e-01
1.253725606948137283e-01,1.278214901685714722e-01
1.261994273712237769e-01,1.269873827695846558e-01
1.265465045968691415e-01,1.279921084642410278e-01
1.266943148026863641e-01,1.261401623487472534e-01
1.270069337139526910e-01,1.237804144620895386e-01
1.262634893258412772e-01,1.350017488002777100e-01
1.278188601136207581e-01,1.275869160890579224e-01
1.298479971786340170e-01,1.295131593942642212e-01
1.289307978004217148e-01,1.242179423570632935e-01
1.288334690034389496e-01,1.270521432161331177e-01
1.281458207716544562e-01,1.304660886526107788e-01
1.256077314416567392e-01,1.310710161924362183e-01
1.283234010140101022e-01,1.269755065441131592e-01
1.259562578052282333e-01,1.269985586404800415e-01
1.276422751446565085e-01,1.226361691951751709e-01
1.299524890879789896e-01,1.318092644214630127e-01
1.270930996785561151e-01,1.276738643646240234e-01
1.288170237094163895e-01,1.312715411186218262e-01
1.249926313757896423e-01,1.341399848461151123e-01
1.276654930164416724e-01,1.265619993209838867e-01
1.275801310936609811e-01,1.329636722803115845e-01
1.250672737757364816e-01,1.288945674896240234e-01
1.281206390510002679e-01,1.317137777805328369e-01
1.274031872550646372e-01,1.270278394222259521e-01
1.267523604134718485e-01,1.307859122753143311e-01
1.246810437490542683e-01,1.268031150102615356e-01
1.269611145059267587e-01,1.242789328098297119e-01
1.273907050490379333e-01,1.293886005878448486e-01
1.269983394692341394e-01,1.383469551801681519e-01
1.259596503029266901e-01,1.241323873400688171e-01
1.286713679631551199e-01,1.282162815332412720e-01
1.289149827013413019e-01,1.225816830992698669e-01
1.283086966723203659e-01,1.232965663075447083e-01
1.278149479379256659e-01,1.297414153814315796e-01
1.274558057387669974e-01,1.310260891914367676e-01
1.284799780696630478e-01,1.225490793585777283e-01
1.274993189920981818e-01,1.289045661687850952e-01
1.276807015140851431e-01,1.310704797506332397e-01
1.280738947292169028e-01,1.272140890359878540e-01
1.275552660226821899e-01,1.296750456094741821e-01
1.281314504643281393e-01,1.283116936683654785e-01
1.260546563814083643e-01,1.330185532569885254e-01
1.247711665928363800e-01,1.339449733495712280e-01
1.287092100828886032e-01,1.283114403486251831e-01
1.268992554396390915e-01,1.264792829751968384e-01
1.293890097488959723e-01,1.252367198467254639e-01
1.284930345912774496e-01,1.266518533229827881e-01
1.263219335426886969e-01,1.249807924032211304e-01
1.284299027174711227e-01,1.290711462497711182e-01
1.283175088465213776e-01,1.331389397382736206e-01
1.267910711467266083e-01,1.247187256813049316e-01
1.256888695061206818e-01,1.293653100728988647e-01
1.279039165625969476e-01,1.272563636302947998e-01
1.240802239626646042e-01,1.303723156452178955e-01
1.298865675926208496e-01,1.338534802198410034e-01
1.276594549417495728e-01,1.281183809041976929e-01
1.289678042133649283e-01,1.302407830953598022e-01
1.286184309671322412e-01,1.316507458686828613e-01
1.268688868731260300e-01,1.312044709920883179e-01
1.291460804641246796e-01,1.269058883190155029e-01
1.288877464830875397e-01,1.264873296022415161e-01
1.267644210408131189e-01,1.289578080177307129e-01
1.272812870641549521e-01,1.247400343418121338e-01
1.279259237150351114e-01,1.347867697477340698e-01
1.278608584155639105e-01,1.288553625345230103e-01
1.278696165730555945e-01,1.277055889368057251e-01
1.268766199549039297e-01,1.275905817747116089e-01
1.287406391153732843e-01,1.300547122955322266e-01
1.275427813331286020e-01,1.244030073285102844e-01
1.277946811169385910e-01,1.256574988365173340e-01
1.244717681159575734e-01,1.310298889875411987e-01
1.278998504082361765e-01,1.333726197481155396e-01
1.258722295363744192e-01,1.320283263921737671e-01
1.248513466368118968e-01,1.265221536159515381e-01
1.287684688965479440e-01,1.281078755855560303e-01
1.269327159970998764e-01,1.348967105150222778e-01
1.269716477642456598e-01,1.316700130701065063e-01
1.280867469807465964e-01,1.290271431207656860e-01
1.288842683037122183e-01,1.259454786777496338e-01
1.278988408545652933e-01,1.307714432477951050e-01
1.275160902490218573e-01,1.243095248937606812e-01
1.306105659653743201e-01,1.266491711139678955e-01
1.272785806407531195e-01,1.294120252132415771e-01
1.296173955003420419e-01,1.302696019411087036e-01
1.264377658565839224e-01,1.249538362026214600e-01
1.257761896898349219e-01,1.293787807226181030e-01
1.280241416146357947e-01,1.309209913015365601e-01
1.266427710652351379e-01,1.259825527667999268e-01
1.267181293418010168e-01,1.307065337896347046e-01
1.287486708412567682e-01,1.337843239307403564e-01
1.264549959450960159e-01,1.281657963991165161e-01
1.264505994816621237e-01,1.258565336465835571e-01
1.277254602561394281e-01,1.222695335745811462e-01
1.271987625708182745e-01,1.283982843160629272e-01
1.261904736359914236e-01,1.314329653978347778e-01
1.238859128206968307e-01,1.290478408336639404e-01
1.286233129600683756e-01,1.281921416521072388e-01
1.281383664657672339e-01,1.292337626218795776e-01
1.259841105590263910e-01,1.304131448268890381e-01
1.269155871123075485e-01,1.317715197801589966e-01
1.271440889686346054e-01,1.258867233991622925e-01
1.285845922927061624e-01,1.274442225694656372e-01
1.253481234113375253e-01,1.317687332630157471e-01
1.276961918920278549e-01,1.263870149850845337e-01
1.266908471783002310e-01,1.304699331521987915e-01
1.284781886885563440e-01,1.299950480461120605e-01
1.249098889529705048e-01,1.321394443511962891e-01
1.268597890933354788e-01,1.249171644449234009e-01
1.272974746922651834e-01,1.281224787235260010e-01
1.268561240285634995e-01,1.220755726099014282e-01
1.267921843876441412e-01,1.343588829040527344e-01
1.272528935223817825e-01,1.298696547746658325e-01
1.284530634681383676e-01,1.298563480377197266e-01
1.279889605939388275e-01,1.244092583656311035e-01
1.243053097277879715e-01,1.305464655160903931e-01
1.272342155377070017e-01,1.244384795427322388e-01
1.249773465096950531e-01,1.267432570457458496e-01
1.258678274850050516e-01,1.256798505783081055e-01
1.268396408607562476e-01,1.248684078454971313e-01
1.253242703775564737e-01,1.301963180303573608e-01
1.272171245266993933e-01,1.251189112663269043e-01
1.265798459450403757e-01,1.294567734003067017e-01
1.264628954231739044e-01,1.327614486217498779e-01
1.265732658406098776e-01,1.290349513292312622e-01
1.254033235212167197e-01,1.307400315999984741e-01
1.275936340292294913e-01,1.341640353202819824e-01
1.292586450775464468e-01,1.248892918229103088e-01
1.252144817262887955e-01,1.348642259836196899e-01
1.280390483637650900e-01,1.311727464199066162e-01
1.281442673255999976e-01,1.294699609279632568e-01
1.292994897812604904e-01,1.300984621047973633e-01
1.278980107357104712e-01,1.287211477756500244e-01
1.262015843143065863e-01,1.257260441780090332e-01
1.246143834044535909e-01,1.261514127254486084e-01
1.273881420493125916e-01,1.259357929229736328e-01
1.265280495087305612e-01,1.345157325267791748e-01
1.292668078094720840e-01,1.253595799207687378e-01
1.262696317086617059e-01,1.311817765235900879e-01
1.273357893029848642e-01,1.292789131402969360e-01
1.277268081903457642e-01,1.335957348346710205e-01
1.252884200463692255e-01,1.252982020378112793e-01
1.256552189588546753e-01,1.285158991813659668e-01
1.262788400053977966e-01,1.262122839689254761e-01
1.266179413845141821e-01,1.238602995872497559e-01
1.275682039558887482e-01,1.277664452791213989e-01
1.268406330297390527e-01,1.234148591756820679e-01
1.271113995462656021e-01,1.266136914491653442e-01
1.274857918421427316e-01,1.269251257181167603e-01
1.272007729858160019e-01,1.265014708042144775e-01
1.265707928687334061e-01,1.253940761089324951e-01
1.282481004794438773e-01,1.312814652919769287e-01
1.274809141953786307e-01,1.279099434614181519e-01
1.277802512049674988e-01,1.311326026916503906e-01
1.264415041853984289e-01,1.262696087360382080e-01
1.253319357832272940e-01,1.267494857311248779e-01
1.274834014475345612e-01,1.273440718650817871e-01
1.277354750782251358e-01,1.298234313726425171e-01
1.277445604403813773e-01,1.260884106159210205e-01
1.285704299807548523e-01,1.346100866794586182e-01
1.281424257904291153e-01,1.267937272787094116e-01
1.248165561507145610e-01,1.217386201024055481e-01
1.263149951895078116e-01,1.337447911500930786e-01
1.258047185838222504e-01,1.275079995393753052e-01
1.282703094184398651e-01,1.319176852703094482e-01
1.270419750362634659e-01,1.253594309091567993e-01
1.283755749464035034e-01,1.269376873970031738e-01
1.293608111639817648e-01,1.286042481660842896e-01
1.276410700132449560e-01,1.286171823740005493e-01
