train_loss,val_loss
2.870591692626476427e-02,2.629875019192695618e-02
2.253578305244445870e-02,1.886639371514320374e-02
1.871727555990219255e-02,1.769958250224590302e-02
1.737947799265384535e-02,1.693511009216308594e-02
1.628494821488857269e-02,1.531203463673591614e-02
1.494816690683364868e-02,1.404282636940479279e-02
1.361528486013412545e-02,1.334684435278177261e-02
1.334106363356113434e-02,1.226209755986928940e-02
1.249335631728172233e-02,1.218424644321203232e-02
1.189262829720974003e-02,1.180517114698886871e-02
1.106686908751726081e-02,1.049105543643236160e-02
1.032317783683538506e-02,9.239854291081428528e-03
9.457538649439812400e-03,8.129793219268321991e-03
8.311074692755937576e-03,6.915485486388206482e-03
6.625145208090543747e-03,5.864252336323261261e-03
5.722019914537667881e-03,7.376390509307384491e-03
6.202632933855057110e-03,7.949330843985080719e-03
6.321545597165823330e-03,6.796582601964473724e-03
5.485958047211169850e-03,5.218068603426218033e-03
5.044217966496944254e-03,4.610470030456781387e-03
4.650912154465914120e-03,6.658478640019893646e-03
4.628850799053907568e-03,4.071581177413463593e-03
3.300545550882816141e-03,3.639086848124861717e-03
2.900728350505232898e-03,2.842691261321306229e-03
2.970670349895954132e-03,3.389550372958183289e-03
2.970943273976445025e-03,3.072724211961030960e-03
3.095687180757522410e-03,5.538295954465866089e-03
3.314061369746923273e-03,3.511741058900952339e-03
3.186417790129780596e-03,2.483702031895518303e-03
2.575562708079814824e-03,3.198290942236781120e-03
2.670905971899628813e-03,2.459738636389374733e-03
2.822366124019026583e-03,2.366791944950819016e-03
2.692733937874436205e-03,2.858900930732488632e-03
2.775009628385305318e-03,2.601724583655595779e-03
3.035647980868816549e-03,3.017480950802564621e-03
3.117467183619737538e-03,2.734693931415677071e-03
2.858795830979943189e-03,1.951212761923670769e-03
2.283049654215574178e-03,2.042182954028248787e-03
1.965224905870854681e-03,1.787019544281065464e-03
1.747746579349041072e-03,1.427435083314776421e-03
1.666210731491446408e-03,1.501422375440597534e-03
1.587047660723328547e-03,1.377995009534060955e-03
1.515652402304112911e-03,1.444477471522986889e-03
1.372651802375912580e-03,1.546740531921386719e-03
1.591467624530196277e-03,1.366159063763916492e-03
1.443688943982124285e-03,1.317998277954757214e-03
1.404668088071048260e-03,1.832226640544831753e-03
1.942893723025918007e-03,2.053676173090934753e-03
1.714879670180380258e-03,1.449253060854971409e-03
1.909707137383520647e-03,1.871928805485367775e-03
1.696010096929967490e-03,1.672710059210658073e-03
1.548077911138534546e-03,1.609983621165156364e-03
1.810212293639779004e-03,1.994545804336667061e-03
1.751601765863597350e-03,1.710774260573089123e-03
1.446139044128358451e-03,1.506355125457048416e-03
1.512463041581213431e-03,1.570127671584486961e-03
1.572765782475471410e-03,1.898758462630212307e-03
1.914206217043101701e-03,1.168467337265610695e-03
1.785086863674223466e-03,1.292659435421228409e-03
1.962271821685135538e-03,3.543873783200979233e-03
2.838616585358977405e-03,1.504074200056493282e-03
2.310036798007786274e-03,2.553974278271198273e-03
2.240278990939259529e-03,1.681898720562458038e-03
1.837483351118862716e-03,1.308387261815369129e-03
1.423235377296805469e-03,1.408261363394558430e-03
1.318787410855293231e-03,1.423498266376554966e-03
1.264084060676395936e-03,1.171601586975157261e-03
1.201650151051580819e-03,1.614602631889283657e-03
1.518860959913581696e-03,1.375563093461096287e-03
1.232771808281540784e-03,1.043258234858512878e-03
1.216355757787823720e-03,1.070637721568346024e-03
1.397075585555285259e-03,1.118363579735159874e-03
1.714138314127922058e-03,1.917642191983759403e-03
2.128305053338408383e-03,1.614183536730706692e-03
1.441428042016923384e-03,1.494552474468946457e-03
1.648561842739582105e-03,1.529807806946337223e-03
1.283139991573989348e-03,1.163817592896521091e-03
1.312500634230673270e-03,1.058134366758167744e-03
1.217763195745646867e-03,1.388713251799345016e-03
1.411059196107089433e-03,1.178548787720501423e-03
1.241650083102285862e-03,1.017749658785760403e-03
1.239401497878134337e-03,1.346641802228987217e-03
1.343203848227858457e-03,1.001862576231360435e-03
1.315202948171645490e-03,1.660925918258726597e-03
1.517967181280255404e-03,1.019309973344206810e-03
