train_loss,val_loss
6.995207188581978319e-02,5.573821440339088440e-02
5.264491912115503575e-02,4.832349345088005066e-02
4.594348591786844016e-02,4.240210354328155518e-02
4.184024311878063035e-02,4.020510613918304443e-02
3.914053544954017305e-02,3.778292611241340637e-02
3.666892633945853519e-02,3.612175956368446350e-02
3.548612211037565495e-02,3.455777466297149658e-02
3.420976370021149016e-02,3.365684300661087036e-02
3.392537924702520441e-02,3.362768515944480896e-02
3.324126079678535461e-02,3.215815871953964233e-02
3.184638641498706985e-02,3.177725523710250854e-02
3.172343107009375357e-02,3.224336355924606323e-02
3.145492142411293601e-02,3.117781318724155426e-02
3.172652909739150096e-02,3.035453148186206818e-02
3.045016713440418243e-02,3.022155351936817169e-02
2.982364853637085866e-02,2.985247597098350525e-02
3.010917151415789736e-02,2.963582798838615417e-02
2.982439245614740622e-02,3.028346970677375793e-02
3.020765321950117863e-02,2.990610711276531219e-02
2.932345846460925054e-02,2.986857853829860687e-02
3.035190722180737544e-02,2.912154234945774078e-02
2.909419982245674968e-02,2.897784113883972168e-02
2.967669397454570854e-02,2.971030585467815399e-02
2.859035168808919322e-02,2.845507860183715820e-02
2.839476166775933147e-02,2.864161133766174316e-02
2.815389571090539181e-02,2.887693606317043304e-02
2.837761112109378481e-02,2.977388910949230194e-02
2.817345990075005580e-02,2.843499183654785156e-02
2.775340630776352430e-02,2.821748703718185425e-02
2.824955723351902509e-02,2.827490493655204773e-02
2.782614156603813171e-02,2.816187776625156403e-02
2.824448418148137879e-02,2.870867215096950531e-02
2.812810907899229718e-02,2.789929509162902832e-02
2.734450230167971563e-02,2.874582074582576752e-02
2.781755704846647012e-02,2.811754681169986725e-02
2.757345491813288640e-02,2.827231399714946747e-02
2.773540980975936973e-02,2.795167081058025360e-02
2.737153500870422029e-02,2.769854664802551270e-02
2.712734550651576745e-02,2.795026451349258423e-02
2.712693217175978291e-02,2.899950183928012848e-02
2.671053957332063591e-02,2.776944078505039215e-02
2.687423645208279407e-02,2.738754265010356903e-02
2.781974293153595054e-02,2.809165790677070618e-02
2.700482998733167231e-02,2.754915878176689148e-02
2.664752908188987648e-02,2.736555226147174835e-02
2.691528680561869336e-02,2.736198902130126953e-02
2.642666572635924208e-02,2.761374972760677338e-02
2.640344309448092175e-02,2.751040086150169373e-02
2.610919041628087175e-02,2.733097411692142487e-02
2.625281015342032301e-02,2.705880068242549896e-02
2.655525419309183455e-02,2.802125550806522369e-02
2.583083206856692446e-02,2.729394659399986267e-02
2.631131494072852170e-02,2.701104618608951569e-02
2.582924230093205584e-02,2.785792946815490723e-02
2.602637510884691155e-02,2.693649567663669586e-02
2.687388534347216404e-02,2.929891832172870636e-02
2.821508812269678951e-02,2.783177234232425690e-02
2.658748602563584459e-02,2.702908776700496674e-02
2.601242813937090087e-02,2.732689678668975830e-02
2.604884267957122135e-02,2.686919085681438446e-02
2.563660429721629011e-02,2.684002928435802460e-02
2.543496916553488613e-02,2.701253816485404968e-02
2.572889539792581892e-02,2.772064507007598877e-02
2.566439834319882846e-02,2.673510462045669556e-02
2.555824026327442253e-02,2.772660367190837860e-02
2.556398707545465970e-02,2.673705294728279114e-02
2.597542545171799624e-02,2.780996821820735931e-02
2.512687606806004656e-02,2.655268833041191101e-02
2.503436158790632582e-02,2.722142077982425690e-02
2.517493479643706858e-02,2.709459699690341949e-02
2.528572917260505509e-02,2.695027552545070648e-02
2.490806172567385304e-02,2.655706182122230530e-02
2.525935546253566324e-02,2.722288854420185089e-02
2.561067865678557515e-02,2.691924758255481720e-02
2.528985013702401280e-02,2.727282419800758362e-02
2.491437702405232060e-02,2.653503976762294769e-02
2.508509417788849782e-02,2.778432518243789673e-02
2.528751838124460721e-02,2.679472416639328003e-02
2.530801723952646673e-02,2.694468759000301361e-02
2.510927783118353795e-02,2.715862914919853210e-02
2.484398480090830100e-02,2.736699208617210388e-02
2.491161044411085296e-02,2.648185938596725464e-02
2.479561594211392855e-02,2.695228531956672668e-02
2.486313041299581528e-02,2.711445279419422150e-02
2.468439981479335701e-02,2.637393958866596222e-02
2.455372415069076789e-02,2.610352076590061188e-02
2.439638906744895017e-02,2.650695480406284332e-02
2.471897382013223815e-02,2.760806679725646973e-02
2.439281523779586458e-02,2.642636932432651520e-02
2.477480864359273005e-02,2.690791152417659760e-02
2.484713760377080249e-02,2.660283260047435760e-02
2.454573026409855724e-02,2.639460191130638123e-02
2.433447156929307437e-02,2.618919871747493744e-02
2.362965223275952792e-02,2.623838186264038086e-02
2.411319563786188877e-02,2.633302286267280579e-02
2.395397435045904660e-02,2.670169621706008911e-02
2.433680139344047630e-02,2.719857729971408844e-02
2.456760468582312382e-02,2.690412104129791260e-02
2.436510697697047770e-02,2.655812911689281464e-02
2.445674135729118681e-02,2.671667933464050293e-02
2.487777159721762943e-02,2.702331170439720154e-02
2.415415648095033813e-02,2.657508477568626404e-02
2.387131302169075847e-02,2.637106925249099731e-02
2.409824763459187877e-02,2.654569223523139954e-02
2.402491626088265955e-02,2.651081234216690063e-02
2.402073724402321864e-02,2.731124684214591980e-02
2.440054752622489512e-02,2.721497230231761932e-02
2.446730214136618245e-02,2.654653787612915039e-02
2.393786671260992802e-02,2.681850083172321320e-02
2.419053418216881787e-02,2.677499875426292419e-02
2.381765114626398921e-02,2.693727612495422363e-02
2.396049319456021107e-02,2.716391719877719879e-02
2.345029940759693968e-02,2.652767486870288849e-02
2.404344913170293474e-02,2.711535803973674774e-02
2.372370411952336514e-02,2.663466520607471466e-02
2.359098530615921438e-02,2.646545693278312683e-02
2.339909563737887013e-02,2.676988951861858368e-02
2.372707809425062681e-02,2.692625299096107483e-02
2.390806025101079035e-02,2.682335861027240753e-02
2.373072149714938045e-02,2.660975791513919830e-02
2.314320720594238365e-02,2.646186016499996185e-02
2.343226693294666457e-02,2.681994996964931488e-02
2.392744414370369041e-02,2.696754224598407745e-02
2.547342209490361178e-02,2.763155661523342133e-02
2.439478046640201903e-02,2.670632116496562958e-02
2.408173870019338775e-02,2.690710313618183136e-02
2.405476508041222775e-02,2.668314613401889801e-02
2.407708360503117359e-02,2.685210853815078735e-02
2.372693139369841039e-02,2.670379914343357086e-02
2.387540956476220250e-02,2.672427706420421600e-02
2.326316003584199404e-02,2.666812203824520111e-02
2.373522006113220131e-02,2.709530852735042572e-02
